"equator_url","guideline_id","acronym","title"
"https://www.equator-network.org/reporting-guidelines/the-importance-of-uniform-venous-terminology-in-reports-on-varicose-veins/","the-importance-of-uniform-venous-terminology-in-reports","","The importance of uniform venous terminology in reports on varicose veins"
"https://www.equator-network.org/reporting-guidelines/society-for-cardiovascular-magnetic-resonance-guidelines-for-reporting-cardiovascular-magnetic-resonance-examinations/","society-for-cardiovascular-magnetic-resonance-guidelines-for-reporting","","Society for Cardiovascular Magnetic Resonance guidelines for reporting cardiovascular magnetic resonance examinations"
"https://www.equator-network.org/reporting-guidelines/asas-recommendations-for-collecting-analysing-and-reporting-nsaid-intake-in-clinical-trialsepidemiological-studies-in-axial-spondyloarthritis/","asas-recommendations-for-collecting-analysing-and-reporting-nsaid","","ASAS recommendations for collecting, analysing and reporting NSAID intake in clinical trials/epidemiological studies in axial spondyloarthritis"
"https://www.equator-network.org/reporting-guidelines/recommendations-for-reporting-perioperative-transoesophageal-echo-studies/","recommendations-for-reporting-perioperative-transoesophageal-echo-studies","","Recommendations for reporting perioperative transoesophageal echo studies"
"https://www.equator-network.org/reporting-guidelines/a-gold-standard-publication-checklist-to-improve-the-quality-of-animal-studies-to-fully-integrate-the-three-rs-and-to-make-systematic-reviews-more-feasible/","gspc","GSPC","A gold standard publication checklist to improve the quality of animal studies, to fully integrate the Three Rs, and to make systematic reviews more feasible"
"https://www.equator-network.org/reporting-guidelines/criteria-for-evaluation-of-novel-markers-of-cardiovascular-risk-a-scientific-statement-from-the-american-heart-association/","criteria-for-evaluation-of-novel-markers-of-cardiovascular","","Criteria for evaluation of novel markers of cardiovascular risk"
"https://www.equator-network.org/reporting-guidelines/endovascular-repair-compared-with-operative-repair-of-traumatic-rupture-of-the-thoracic-aorta-a-nonsystematic-review-and-a-plea-for-trauma-specific-reporting-guidelines/","endovascular-repair-compared-with-operative-repair-of-traumatic","","Endovascular repair compared with operative repair of traumatic rupture of the thoracic aorta: a nonsystematic review and a plea for trauma-specific reporting guidelines"
"https://www.equator-network.org/reporting-guidelines/research-reporting-standards-for-endovascular-treatment-of-pelvic-venous-insufficiency/","research-reporting-standards-for-endovascular-treatment-of-pelvic","","Research reporting standards for endovascular treatment of pelvic venous insufficiency"
"https://www.equator-network.org/reporting-guidelines/reporting-standards-for-percutaneous-interventions-in-dialysis-access-technology-assessment-committee/","reporting-standards-for-percutaneous-interventions-in-dialysis-access","","Reporting standards for percutaneous interventions in dialysis access"
"https://www.equator-network.org/reporting-guidelines/reporting-standards-for-thoracic-endovascular-aortic-repair-tevar/","reporting-standards-for-thoracic-endovascular-aortic-repair-tevar","","Reporting standards for thoracic endovascular aortic repair (TEVAR)"
"https://www.equator-network.org/reporting-guidelines/reporting-standards-for-carotid-interventions-from-the-society-for-vascular-surgery/","reporting-standards-for-carotid-interventions-from-the-society","","Reporting standards for carotid interventions from the Society for Vascular Surgery"
"https://www.equator-network.org/reporting-guidelines/american-society-of-transplantation-recommendations-for-screening-monitoring-and-reporting-of-infectious-complications-in-immunosuppression-trials-in-recipients-of-organ-transplantation/","american-society-of-transplantation-recommendations-for-screening-monitoring","","American Society of Transplantation recommendations for screening, monitoring and reporting of infectious complications in immunosuppression trials in recipients of organ transplantation"
"https://www.equator-network.org/reporting-guidelines/research-reporting-standards-for-radioembolization-of-hepatic-malignancies/","research-reporting-standards-for-radioembolization-of-hepatic-malignancies","","Research reporting standards for radioembolization of hepatic malignancies"
"https://www.equator-network.org/reporting-guidelines/standardized-definitions-and-clinical-endpoints-in-carotid-artery-and-supra-aortic-trunk-revascularization-trials/","standardized-definitions-and-clinical-endpoints-in-carotid-artery","","Standardized definitions and clinical endpoints in carotid artery and supra-aortic trunk revascularization trials"
"https://www.equator-network.org/reporting-guidelines/reporting-standards-for-endovascular-treatment-of-pulmonary-embolism/","reporting-standards-for-endovascular-treatment-of-pulmonary-embolism","","Reporting standards for endovascular treatment of pulmonary embolism"
"https://www.equator-network.org/reporting-guidelines/setting-the-standards-for-reporting-ruptured-abdominal-aortic-aneurysm/","setting-the-standards-for-reporting-ruptured-abdominal-aortic","","Setting the standards for reporting ruptured abdominal aortic aneurysm"
"https://www.equator-network.org/reporting-guidelines/eanm-procedure-guidelines-for-brain-neurotransmission-spect-using-i-labelled-dopamine-transporter-ligands-version-2/","eanm-procedure-guidelines-for-brain-neurotransmission-spect-using","","EANM procedure guidelines for brain neurotransmission SPECT using I-labelled dopamine transporter ligands, version 2"
"https://www.equator-network.org/reporting-guidelines/reporting-standards-for-percutaneous-thermal-ablation-of-renal-cell-carcinoma/","reporting-standards-for-percutaneous-thermal-ablation-of-renal","","Reporting standards for percutaneous thermal ablation of renal cell carcinoma"
"https://www.equator-network.org/reporting-guidelines/reporting-standards-for-clinical-evaluation-of-new-peripheral-arterial-revascularization-devices/","reporting-standards-for-clinical-evaluation-of-new-peripheral","","Reporting standards for clinical evaluation of new peripheral arterial revascularization devices"
"https://www.equator-network.org/reporting-guidelines/reporting-standards-for-endovascular-repair-of-saccular-intracranial-cerebral-aneurysms/","reporting-standards-for-endovascular-repair-of-saccular-intracranial","","Reporting Standards for Endovascular Repair of Saccular Intracranial Cerebral Aneurysms"
"https://www.equator-network.org/reporting-guidelines/research-reporting-standards-for-image-guided-ablation-of-bone-and-soft-tissue-tumors/","research-reporting-standards-for-image-guided-ablation-of-bone","","Research reporting standards for image-guided ablation of bone and soft tissue tumors"
"https://www.equator-network.org/reporting-guidelines/reporting-standards-for-carotid-artery-angioplasty-and-stent-placement/","reporting-standards-for-carotid-artery-angioplasty-and-stent","","Reporting standards for carotid artery angioplasty and stent placement"
"https://www.equator-network.org/reporting-guidelines/guidelines-for-the-reporting-of-renal-artery-revascularization-in-clinical-trials/","guidelines-for-the-reporting-of-renal-artery-revascularization","","Guidelines for the reporting of renal artery revascularization in clinical trials"
"https://www.equator-network.org/reporting-guidelines/research-reporting-standards-for-percutaneous-vertebral-augmentation/","research-reporting-standards-for-percutaneous-vertebral-augmentation","","Research reporting standards for percutaneous vertebral augmentation"
"https://www.equator-network.org/reporting-guidelines/transcatheter-therapy-for-hepatic-malignancy-standardization-of-terminology-and-reporting-criteria/","transcatheter-therapy-for-hepatic-malignancy-standardization-of-terminology","","Transcatheter Therapy for Hepatic Malignancy: Standardization of Terminology and Reporting Criteria"
"https://www.equator-network.org/reporting-guidelines/trial-design-and-reporting-standards-for-intra-arterial-cerebral-thrombolysis-for-acute-ischemic-stroke/","trial-design-and-reporting-standards-for-intra-arterial-cerebral","","Trial design and reporting standards for intra-arterial cerebral thrombolysis for acute ischemic stroke"
"https://www.equator-network.org/reporting-guidelines/quality-of-reporting-in-evaluations-of-surgical-treatment-of-trigeminal-neuralgia-recommendations-for-future-reports/","quality-of-reporting-in-evaluations-of-surgical-treatment","","Quality of reporting in evaluations of surgical treatment of trigeminal neuralgia: recommendations for future reports"
"https://www.equator-network.org/reporting-guidelines/recommendations-for-reporting-morbid-events-after-heart-valve-surgery/","recommendations-for-reporting-morbid-events-after-heart-valve","","Recommendations for reporting morbid events after heart valve surgery"
"https://www.equator-network.org/reporting-guidelines/standardized-reporting-guidelines-for-studies-evaluating-risk-stratification-of-ed-patients-with-potential-acute-coronary-syndromes/","standardized-reporting-guidelines-for-studies-evaluating-risk-stratification","","Standardized reporting guidelines for studies evaluating risk stratification of ED patients with potential acute coronary syndromes"
"https://www.equator-network.org/reporting-guidelines/american-college-of-cardiology-clinical-expert-consensus-document-on-standards-for-acquisition-measurement-and-reporting-of-intravascular-ultrasound-studies-ivus-a-report-of-the-american-college-o/","american-college-of-cardiology-clinical-expert-consensus-document","","American College of Cardiology Clinical Expert Consensus Document on Standards for Acquisition, Measurement and Reporting of Intravascular Ultrasound Studies (IVUS)"
"https://www.equator-network.org/reporting-guidelines/quality-of-study-methods-in-individual-and-group-level-hiv-intervention-research-critical-reporting-elements/","quality-of-study-methods-in-individual-and-group-level","","Quality of study methods in individual- and group-level HIV intervention research: critical reporting elements"
"https://www.equator-network.org/reporting-guidelines/guidelines-for-reporting-case-series-of-tumours-of-the-colon-and-rectum/","guidelines-for-reporting-case-series-of-tumours-of","","Guidelines for reporting case series of tumours of the colon and rectum"
"https://www.equator-network.org/reporting-guidelines/standardized-reporting-of-bleeding-complications-for-clinical-investigations-in-acute-coronary-syndromes-a-proposal-from-the-academic-bleeding-consensus-abc-multidisciplinary-working-group/","standardized-reporting-of-bleeding-complications-for-clinical-investigations","","Standardized reporting of bleeding complications for clinical investigations in acute coronary syndromes: a proposal from the academic bleeding consensus (ABC) multidisciplinary working group"
"https://www.equator-network.org/reporting-guidelines/guidelines-for-reporting-data-and-outcomes-for-the-surgical-treatment-of-atrial-fibrillation/","guidelines-for-reporting-data-and-outcomes-for-the","","Guidelines for reporting data and outcomes for the surgical treatment of atrial fibrillation"
"https://www.equator-network.org/reporting-guidelines/eactsescvs-best-practice-guidelines-for-reporting-treatment-results-in-the-thoracic-aorta/","eacts-escvs-best-practice-guidelines-for-reporting","","EACTS / ESCVS best practice guidelines for reporting treatment results in the thoracic aorta"
"https://www.equator-network.org/reporting-guidelines/consensus-statement-defining-minimal-criteria-for-reporting-the-systemic-inflammatory-response-to-cardiopulmonary-bypass/","consensus-statement-defining-minimal-criteria-for-reporting-the","","Consensus statement: Defining minimal criteria for reporting the systemic inflammatory response to cardiopulmonary bypass"
"https://www.equator-network.org/reporting-guidelines/standardization-of-uveitis-nomenclature-for-reporting-clinical-data-results-of-the-first-international-workshop/","standardization-of-uveitis-nomenclature-for-reporting-clinical-data","","Standardization of uveitis nomenclature for reporting clinical data. Results of the First International Workshop"
"https://www.equator-network.org/reporting-guidelines/recommendations-for-uniform-reporting-of-data-following-major-trauma-the-utstein-style-a-report-of-a-working-party-of-the-international-trauma-anaesthesia-and-critical-care-society-itaccs/","recommendations-for-uniform-reporting-of-data-following-major","","Recommendations for uniform reporting of data following major trauma–the Utstein style"
"https://www.equator-network.org/reporting-guidelines/standards-for-reporting-results-of-refractive-surgery/","standards-for-reporting-results-of-refractive-surgery","","Standards for reporting results of refractive surgery"
"https://www.equator-network.org/reporting-guidelines/reporting-ultrasound-exposure-conditions-for-bio-effects-studies/","guidance-on-reporting-ultrasound-exposure-conditions-for-bio-effects","","Guidance on reporting ultrasound exposure conditions for bio-effects studies"
"https://www.equator-network.org/reporting-guidelines/target-registration-and-target-positioning-errors-in-computer-assisted-neurosurgery-proposal-for-a-standardized-reporting-of-error-assessment/","target-registration-and-target-positioning-errors-in-computer-assisted","","Target registration and target positioning errors in computer-assisted neurosurgery: proposal for a standardized reporting of error assessment"
"https://www.equator-network.org/reporting-guidelines/recommended-guidelines-for-reporting-on-emergency-medical-dispatch-when-conducting-research-in-emergency-medicine-the-utstein-style/","recommended-guidelines-for-reporting-on-emergency-medical-dispatch","","Recommended guidelines for reporting on emergency medical dispatch when conducting research in emergency medicine: the Utstein style"
"https://www.equator-network.org/reporting-guidelines/recommended-guidelines-for-reviewing-reporting-and-conducting-research-on-in-hospital-resuscitation-the-in-hospital-utstein-style-a-statement-for-healthcare-professionals-from-the-american-hea/","recommended-guidelines-for-reviewing-reporting-and-conducting-research","","Recommended guidelines for reviewing, reporting, and conducting research on in-hospital resuscitation: the in-hospital ‘Utstein style’"
"https://www.equator-network.org/reporting-guidelines/recommended-guidelines-for-reviewing-reporting-and-conducting-research-on-post-resuscitation-care-the-utstein-style/","recommended-guidelines-for-reviewing-reporting-and-conducting-research-745323","","Recommended guidelines for reviewing, reporting, and conducting research on post-resuscitation care: the Utstein style"
"https://www.equator-network.org/reporting-guidelines/utstein-style-guidelines-for-uniform-reporting-of-laboratory-cpr-research-a-statement-for-healthcare-professionals-from-a-task-force-of-the-american-heart-association-the-american-college-of-emergen/","utstein-style-guidelines-for-uniform-reporting-of-laboratory-cpr","","Utstein-style guidelines for uniform reporting of laboratory CPR research"
"https://www.equator-network.org/reporting-guidelines/calibration-methods-used-in-cancer-simulation-models-and-suggested-reporting-guidelines/","calibration-methods-used-in-cancer-simulation-models-and","","Calibration methods used in cancer simulation models and suggested reporting guidelines"
"https://www.equator-network.org/reporting-guidelines/the-lessons-of-quantec-recommendations-for-reporting-and-gathering-data-on-dose-volume-dependencies-of-treatment-outcome/","the-lessons-of-quantec-recommendations-for-reporting","","The lessons of QUANTEC : recommendations for reporting and gathering data on dose-volume dependencies of treatment outcome"
"https://www.equator-network.org/reporting-guidelines/eligibility-and-outcomes-reporting-guidelines-for-clinical-trials-for-patients-in-the-state-of-a-rising-prostate-specific-antigen-recommendations-from-the-prostate-specific-antigen-working-group/","eligibility-and-outcomes-reporting-guidelines-for-clinical-trials","","Eligibility and outcomes reporting guidelines for clinical trials for patients in the state of a rising prostate-specific antigen: recommendations from the Prostate -Specific Antigen Working Group"
"https://www.equator-network.org/reporting-guidelines/how-to-formulate-research-recommendations/","how-to-formulate-research-recommendations","","How to formulate research recommendations"
"https://www.equator-network.org/reporting-guidelines/diagnosis-and-management-of-acute-myeloid-leukemia-in-adults-recommendations-from-an-international-expert-panel-on-behalf-of-the-european-leukemianet/","diagnosis-and-management-of-acute-myeloid-leukemia-in","","Diagnosis and management of acute myeloid leukemia in adults: recommendations from an international expert panel, on behalf of the European LeukemiaNet"
"https://www.equator-network.org/reporting-guidelines/revised-recommendations-of-the-international-working-group-for-diagnosis-standardization-of-response-criteria-treatment-outcomes-and-reporting-standards-for-therapeutic-trials-in-acute-myeloid-leuk/","revised-recommendations-of-the-international-working-group-for","","Revised recommendations of the International Working Group for Diagnosis, Standardization of Response Criteria, Treatment Outcomes, and Reporting Standards for Therapeutic Trials in Acute Myeloid Leukemia"
"https://www.equator-network.org/reporting-guidelines/exercise-therapy-and-low-back-pain-insights-and-proposals-to-improve-the-design-conduct-and-reporting-of-clinical-trials/","exercise-therapy-and-low-back-pain-insights-and","","Exercise therapy and low back pain: insights and proposals to improve the design, conduct, and reporting of clinical trials"
"https://www.equator-network.org/reporting-guidelines/clinical-trials-focusing-on-cancer-pain-educational-interventions-core-components-to-include-during-planning-and-reporting/","clinical-trials-focusing-on-cancer-pain-educational-interventions","","Clinical trials focusing on cancer pain educational interventions: core components to include during planning and reporting"
"https://www.equator-network.org/reporting-guidelines/reporting-disease-activity-in-clinical-trials-of-patients-with-rheumatoid-arthritis-eularacr-collaborative-recommendations/","reporting-disease-activity-in-clinical-trials-of-patients","","Reporting disease activity in clinical trials of patients with rheumatoid arthritis: EULAR / ACR collaborative recommendations"
"https://www.equator-network.org/reporting-guidelines/financial-conflicts-of-interest-checklist-2010-for-clinical-research-studies/","financial-conflicts-of-interest-checklist-2010-for-clinical","","Financial Conflicts of Interest Checklist 2010 for clinical research studies"
"https://www.equator-network.org/reporting-guidelines/more-medical-journals-should-inform-their-contributors-about-three-key-principles-of-graph-construction/","more-medical-journals-should-inform-their-contributors-about","","More medical journals should inform their contributors about three key principles of graph construction"
"https://www.equator-network.org/reporting-guidelines/strobe-abstracts/","strobe-for-conference-abstracts","STROBE for conference abstracts","Draft STROBE checklist for conference abstracts"
"https://www.equator-network.org/reporting-guidelines/suggestions-for-improving-the-reporting-of-clinical-research-the-role-of-narrative/","suggestions-for-improving-the-reporting-of-clinical-research","","Suggestions for improving the reporting of clinical research: the role of narrative"
"https://www.equator-network.org/reporting-guidelines/methodological-challenges-when-using-actigraphy-in-research/","methodological-challenges-when-using-actigraphy-in-research","","Methodological challenges when using actigraphy in research"
"https://www.equator-network.org/reporting-guidelines/consensus-guidelines-for-the-conduct-and-reporting-of-clinical-trials-in-systemic-light-chain-amyloidosis/","consensus-guidelines-for-the-conduct-and-reporting-of","","Consensus guidelines for the conduct and reporting of clinical trials in systemic light-chain amyloidosis"
"https://www.equator-network.org/reporting-guidelines/the-case-for-structuring-the-discussion-of-scientific-papers/","the-case-for-structuring-the-discussion-of-scientific","","The case for structuring the discussion of scientific papers"
"https://www.equator-network.org/reporting-guidelines/preschool-vision-screening-what-should-we-be-detecting-and-how-should-we-report-it-uniform-guidelines-for-reporting-results-of-preschool-vision-screening-studies/","preschool-vision-screening-what-should-we-be-detecting","","Preschool vision screening: what should we be detecting and how should we report it? Uniform guidelines for reporting results of preschool vision screening studies"
"https://www.equator-network.org/reporting-guidelines/professional-medical-associations-and-their-relationships-with-industry-a-proposal-for-controlling-conflict-of-interest/","professional-medical-associations-and-their-relationships-with-industry","","Professional medical associations and their relationships with industry: a proposal for controlling conflict of interest"
"https://www.equator-network.org/reporting-guidelines/a-reporting-guideline-for-clinical-platelet-transfusion-studies-from-the-best-collaborative/","a-reporting-guideline-for-clinical-platelet-transfusion-studies","","A reporting guideline for clinical platelet transfusion studies from the BEST Collaborative"
"https://www.equator-network.org/reporting-guidelines/conflict-of-interest-in-peer-reviewed-medical-journals/","conflict-of-interest-in-peer-reviewed-medical-journals","","Conflict of Interest in Peer -Reviewed Medical Journals"
"https://www.equator-network.org/reporting-guidelines/figures-in-clinical-trial-reports-current-practice-scope-for-improvement/","figures-in-clinical-trial-reports-current-practice-and","","Figures in clinical trial reports: current practice & scope for improvement"
"https://www.equator-network.org/reporting-guidelines/recommendations-for-the-assessment-and-reporting-of-multivariable-logistic-regression-in-transplantation-literature/","recommendations-for-the-assessment-and-reporting-of-multivariable","","Recommendations for the assessment and reporting of multivariable logistic regression in transplantation literature"
"https://www.equator-network.org/reporting-guidelines/multiple-imputation-for-missing-data-in-epidemiological-and-clinical-research-potential-and-pitfalls/","multiple-imputation-for-missing-data-in-epidemiological-and","","Multiple imputation for missing data in epidemiological and clinical research: potential and pitfalls"
"https://www.equator-network.org/reporting-guidelines/assessing-and-reporting-heterogeneity-in-treatment-effects-in-clinical-trials-a-proposal/","assessing-and-reporting-heterogeneity-in-treatment-effects-in","","Assessing and reporting heterogeneity in treatment effects in clinical trials: a proposal"
"https://www.equator-network.org/reporting-guidelines/sampl/","sampl","SAMPL","Basic Statistical Reporting for Articles Published in Biomedical Journals: The “Statistical Analyses and Methods in the Published Literature” or The SAMPL Guidelines"
"https://www.equator-network.org/reporting-guidelines/statistics-in-medicine-reporting-of-subgroup-analyses-in-clinical-trials/","statistics-in-medicine-reporting-of-subgroup-analyses-in-clinical","","Statistics in medicine–reporting of subgroup analyses in clinical trials"
"https://www.equator-network.org/reporting-guidelines/a-comprehensive-checklist-for-reporting-the-use-of-osces/","a-comprehensive-checklist-for-reporting-the-use-of","","A comprehensive checklist for reporting the use of OSCEs"
"https://www.equator-network.org/reporting-guidelines/bayesian-methods-in-health-technology-assessment-a-review/","bayeswatch","BayesWatch","Bayesian methods in health technology assessment: a review"
"https://www.equator-network.org/reporting-guidelines/reporting-results-of-latent-growth-modeling-and-multilevel-modeling-analyses-some-recommendations-for-rehabilitation-psychology/","reporting-results-of-latent-growth-modeling-and-multilevel","","Reporting results of latent growth modeling and multilevel modeling analyses: some recommendations for rehabilitation psychology"
"https://www.equator-network.org/reporting-guidelines/best-practices-in-the-reporting-of-participatory-action-research-embracing-both-the-forest-and-the-trees/","best-practices-in-the-reporting-of-participatory-action","","Best practices in the reporting of participatory action research: Embracing both the forest and the trees"
"https://www.equator-network.org/reporting-guidelines/establishing-a-knowledge-trail-from-molecular-experiments-to-clinical-trials/","giate","GIATE","Establishing a knowledge trail from molecular experiments to clinical trials"
"https://www.equator-network.org/reporting-guidelines/seven-items-were-identified-for-inclusion-when-reporting-a-bayesian-analysis-of-a-clinical-study/","robust","ROBUST","Seven items were identified for inclusion when reporting a Bayesian analysis of a clinical study"
"https://www.equator-network.org/reporting-guidelines/preparing-raw-clinical-data-for-publication-guidance-for-journal-editors-authors-and-peer-reviewers/","preparing-raw-clinical-data-for-publication-guidance-for","","Preparing raw clinical data for publication: guidance for journal editors, authors, and peer reviewers"
"https://www.equator-network.org/reporting-guidelines/perspective-guidelines-for-reporting-team-based-learning-activities-in-the-medical-and-health-sciences-education-literature/","perspective-guidelines-for-reporting-team-based-learning-activities-in","","Perspective: Guidelines for reporting team-based learning activities in the medical and health sciences education literature"
"https://www.equator-network.org/reporting-guidelines/quality-of-standardised-patient-research-reports-in-the-medical-education-literature-review-and-recommendations/","quality-of-standardised-patient-research-reports-in-the","","Quality of standardised patient research reports in the medical education literature: review and recommendations"
"https://www.equator-network.org/reporting-guidelines/development-and-use-of-reporting-guidelines-for-assessing-the-quality-of-validation-studies-of-health-administrative-data/","development-and-use-of-reporting-guidelines-for-assessing","","Development and use of reporting guidelines for assessing the quality of validation studies of health administrative data"
"https://www.equator-network.org/reporting-guidelines/authors-submission-toolkit-a-practical-guide-to-getting-your-research-published/","authors-submission-toolkit-a-practical-guide-to-getting","","Authors’ Submission Toolkit: a practical guide to getting your research published"
"https://www.equator-network.org/reporting-guidelines/a-new-structure-for-quality-improvement-reports/","a-new-structure-for-quality-improvement-reports","","A new structure for quality improvement reports"
"https://www.equator-network.org/reporting-guidelines/standardized-reporting-of-clinical-practice-guidelines-a-proposal-from-the-conference-on-guideline-standardization/","cogs","COGS","Standardized reporting of clinical practice guidelines: a proposal from the Conference on Guideline Standardization"
"https://www.equator-network.org/reporting-guidelines/good-publication-practice-for-communicating-company-sponsored-medical-research-gpp2022/","good-publication-practice-gpp-guidelines-for-company-sponsored","","Good Publication Practice (GPP) Guidelines for Company -Sponsored Biomedical Research: 2022 Update"
"https://www.equator-network.org/reporting-guidelines/guidelines-for-conducting-and-reporting-economic-evaluation-of-fall-prevention-strategies/","guidelines-for-conducting-and-reporting-economic-evaluation-of","","Guidelines for conducting and reporting economic evaluation of fall prevention strategies"
"https://www.equator-network.org/reporting-guidelines/evolving-guidelines-for-publication-of-qualitative-research-studies-in-psychology-and-related-fields/","evolving-guidelines-for-publication-of-qualitative-research-studies","","Evolving guidelines for publication of qualitative research studies in psychology and related fields"
"https://www.equator-network.org/reporting-guidelines/design-execution-interpretation-and-reporting-of-economic-evaluation-studies-in-obstetrics/","design-execution-interpretation-and-reporting-of-economic-evaluation","","Design, execution, interpretation, and reporting of economic evaluation studies in obstetrics"
"https://www.equator-network.org/reporting-guidelines/rameses-publication-standards-meta-narrative-reviews/","rameses-meta-narrative-reviews","RAMESES: meta-narrative reviews","RAMESES publication standards: meta-narrative reviews"
"https://www.equator-network.org/reporting-guidelines/prisma-equity/","prisma-equity-2012-or-prisma-e-2012","PRISMA-Equity 2012 or PRISMA-E 2012","PRISMA-Equity 2012 Extension: Reporting Guidelines for Systematic Reviews with a Focus on Health Equity"
"https://www.equator-network.org/reporting-guidelines/qualitative-research-review-guidelines-rats/","rats","RATS","Qualitative research review guidelines – RATS"
"https://www.equator-network.org/reporting-guidelines/rameses-publication-standards-realist-syntheses/","rameses-realist-syntheses","RAMESES: realist syntheses","RAMESES publication standards: realist syntheses"
"https://www.equator-network.org/reporting-guidelines/the-quality-of-mixed-methods-studies-in-health-services-research/","gramms","GRAMMS","The quality of mixed methods studies in health services research"
"https://www.equator-network.org/reporting-guidelines/revealing-the-wood-and-the-trees-reporting-qualitative-research/","revealing-the-wood-and-the-trees-reporting-qualitative","","Revealing the wood and the trees: reporting qualitative research"
"https://www.equator-network.org/reporting-guidelines/meta-analysis-of-individual-participant-data-rationale-conduct-and-reporting/","meta-analysis-of-individual-participant-data-rationale-conduct-and","","Meta-analysis of individual participant data: rationale, conduct, and reporting"
"https://www.equator-network.org/reporting-guidelines/recommendations-for-reporting-cost-effectiveness-analyses/","recommendations-for-conduct-methodological-practices-and-reporting-of","","Recommendations for Conduct, Methodological Practices, and Reporting of Cost-effectiveness Analyses: Second Panel on Cost -Effectiveness in Health and Medicine"
"https://www.equator-network.org/reporting-guidelines/meta-analysis-of-observational-studies-in-epidemiology-a-proposal-for-reporting-meta-analysis-of-observational-studies-in-epidemiology-moose-group/","moose","MOOSE","Meta-analysis of observational studies in epidemiology: a proposal for reporting. Meta-analysis Of Observational Studies in Epidemiology (MOOSE) group"
"https://www.equator-network.org/reporting-guidelines/reporting-format-for-economic-evaluation-part-ii-focus-on-modelling-studies/","reporting-format-for-economic-evaluation-part-ii","","Reporting format for economic evaluation. Part II : Focus on modelling studies"
"https://www.equator-network.org/reporting-guidelines/increasing-the-generalizability-of-economic-evaluations-recommendations-for-the-design-analysis-and-reporting-of-studies/","increasing-the-generalizability-of-economic-evaluations-recommendations-for","","Increasing the generalizability of economic evaluations: recommendations for the design, analysis, and reporting of studies"
"https://www.equator-network.org/reporting-guidelines/economic-evaluation-using-decision-analytical-modelling-design-conduct-analysis-and-reporting/","economic-evaluation-using-decision-analytical-modelling-design-conduct","","Economic evaluation using decision analytical modelling: design, conduct, analysis, and reporting"
"https://www.equator-network.org/reporting-guidelines/good-research-practices-for-cost-effectiveness-analysis-alongside-clinical-trials-the-ispor-rct-cea-task-force-report/","good-research-practices-for-cost-effectiveness-analysis-alongside-clinical","","Good research practices for cost-effectiveness analysis alongside clinical trials: the ISPOR RCT-CEA Task Force report"
"https://www.equator-network.org/reporting-guidelines/qualitative-research-standards-challenges-and-guidelines/","qualitative-research-standards-challenges-and-guidelines","","Qualitative research: standards, challenges, and guidelines"
"https://www.equator-network.org/reporting-guidelines/the-stard-statement-for-reporting-diagnostic-accuracy-studies-application-to-the-history-and-physical-examination/","the-stard-statement-for-reporting-diagnostic-accuracy-studies","","The STARD statement for reporting diagnostic accuracy studies: application to the history and physical examination"
"https://www.equator-network.org/reporting-guidelines/prisma-abstracts/","prisma-2020-for-abstracts","PRISMA 2020 for Abstracts","PRISMA 2020 for Abstracts: Reporting Systematic Reviews in Journal and Conference Abstracts"
"https://www.equator-network.org/reporting-guidelines/capturing-momentary-self-report-data-a-proposal-for-reporting-guidelines/","capturing-momentary-self-report-data-a-proposal-for-reporting","","Capturing momentary, self-report data: a proposal for reporting guidelines"
"https://www.equator-network.org/reporting-guidelines/guidelines-for-submitting-adverse-event-reports-for-publication/","guidelines-for-submitting-adverse-event-reports-for-publication","","Guidelines for submitting adverse event reports for publication"
"https://www.equator-network.org/reporting-guidelines/improving-the-quality-of-web-surveys-the-checklist-for-reporting-results-of-internet-e-surveys-cherries/","cherries","CHERRIES","Improving the quality of Web surveys: the Checklist for Reporting Results of Internet E-Surveys (CHERRIES)"
"https://www.equator-network.org/reporting-guidelines/gene-expression-based-prognostic-signatures-in-lung-cancer-ready-for-clinical-use/","gene-expression-based-prognostic-signatures-in-lung-cancer-ready","","Gene expression-based prognostic signatures in lung cancer: ready for clinical use?"
"https://www.equator-network.org/reporting-guidelines/a-guide-for-the-design-and-conduct-of-self-administered-surveys-of-clinicians/","a-guide-for-the-design-and-conduct-of","","A guide for the design and conduct of self-administered surveys of clinicians"
"https://www.equator-network.org/reporting-guidelines/guidelines-for-field-surveys-of-the-quality-of-medicines-a-proposal/","medquarg","MEDQUARG","Guidelines for field surveys of the quality of medicines: a proposal"
"https://www.equator-network.org/reporting-guidelines/reporting-genetic-results-in-research-studies-summary-and-recommendations-of-an-nhlbi-working-group/","reporting-genetic-results-in-research-studies-summary-and","","Reporting genetic results in research studies: summary and recommendations of an NHLBI working group"
"https://www.equator-network.org/reporting-guidelines/good-practice-in-the-conduct-and-reporting-of-survey-research/","good-practice-in-the-conduct-and-reporting-of","","Good practice in the conduct and reporting of survey research"
"https://www.equator-network.org/reporting-guidelines/instructions-to-authors-for-case-reporting-are-limited-a-review-of-a-core-journal-list/","instructions-to-authors-for-case-reporting-are-limited","","Instructions to authors for case reporting are limited: a review of a core journal list"
"https://www.equator-network.org/reporting-guidelines/improving-the-reporting-of-clinical-case-series/","improving-the-reporting-of-clinical-case-series","","Improving the reporting of clinical case series"
"https://www.equator-network.org/reporting-guidelines/reporting-participation-in-case-control-studies/","reporting-participation-in-case-control-studies","","Reporting participation in case-control studies"
