"guideline_id","acronym","file_index","file_label","source_url","host","ext","local_path","status","http_status","content_type","bytes","sha256","detected","type_mismatch"
"prisma-harms","PRISMA harms",2,"PDF","https://www.prisma-statement.org/s/PRISMA-Harms-checklist-items.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-harms/02_390ddcdf.pdf","ok",NA,NA,96291,"2f0e325ae384c8808a79cc33d1742cfe8ccb9a7e34072bfb7976dd8fda0212ac","pdf",FALSE
"developing-a-methodological-framework-for-organisational-case-studies","",1,"Read an evidence summary (PDF)","https://www.york.ac.uk/media/crd/Evidence-summary-organisational-case-studies.pdf","www.york.ac.uk","pdf","data-raw/downloads/developing-a-methodological-framework-for-organisational-case-studies/01_f91d191d.pdf","ok",NA,NA,274846,"76e9880fd18070a2cf5eca4332e4ce0881cb2c80becc9d093c338bd295ebfa1e","pdf",FALSE
"prisma-2020","PRISMA 2020",1,"PRISMA 2020 checklist (Word)","https://www.prisma-statement.org/s/PRISMA_2020_checklist-gely.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-2020/01_cec7d116.docx","ok",NA,NA,30964,"3a2665fc24303ba82e6132e6991dc4f1ab6b62b35bc4f343c1aa53423831fa2c","docx",FALSE
"prisma-2020","PRISMA 2020",2,"PRISMA 2020 checklist (PDF)","https://www.prisma-statement.org/s/PRISMA_2020_checklist-djgh.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/02_66167b2a.pdf","ok",NA,NA,65855,"6b85570c5adaccceb2bcdd9fdfa362dda649e671af51f0755240764f9e81a267","pdf",FALSE
"prisma-2020","PRISMA 2020",3,"PRISMA 2020 expanded checklist (PDF)","https://www.prisma-statement.org/s/PRISMA_2020_expanded_checklist-rp3l.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/03_a4dfa69c.pdf","ok",NA,NA,201405,"ba2d8c0459b3f47df9f99f4290050310589cc6e8f853716746137b6b8191a3df","pdf",FALSE
"prisma-2020","PRISMA 2020",4,"Italian (PDF)","https://www.prisma-statement.org/s/PRISMA-2020-Italian.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/04_27a78444.pdf","ok",NA,NA,848736,"8dd308233589119e03914fe1914aad54d7ddbf1ff7a3b728b9864b7ef3eab1a7","pdf",FALSE
"prisma-2020","PRISMA 2020",5,"Croation (PDF)","https://www.prisma-statement.org/s/PRISMA_2020_statement_Croatian.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/05_ab324c30.pdf","ok",NA,NA,3364064,"cac79390aa933eb2f898a88b15867fc139bb9aa7426dac40c627570c86d47694","pdf",FALSE
"prisma-2020","PRISMA 2020",6,"Greek (PDF)","https://www.prisma-statement.org/s/PRISMA_2020_Statement_Greek.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/06_789cafda.pdf","ok",NA,NA,970160,"1aeab979cfcb7337bd1946be2c60fa5c6e4c93e82da8923a513ce0d7cb57c7a0","pdf",FALSE
"prisma-2020","PRISMA 2020",7,"Japanese (PDF)","https://www.prisma-statement.org/s/PRISMA_2020_Japanese.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/07_495043af.pdf","ok",NA,NA,709042,"28f7f96bbb8d67741505616dc586577ff532e638d2728f906e0d88a1fdc653ca","pdf",FALSE
"prisma-2020","PRISMA 2020",8,"Brazilian Portuguese (PDF)","https://www.prisma-statement.org/s/PRISMA-2020-statement-BRAZILIAN-PORTUGUESE.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/08_afc884a9.pdf","ok",NA,NA,207699,"a8cfd0dd53ccb422cebbffedef8ebf8f96b26f07a5b0892d285ee3eaa8a4ec6e","pdf",FALSE
"prisma-2020","PRISMA 2020",9,"Spanish (PDF)","https://www.prisma-statement.org/s/PRISMA-2020-Spanish.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/09_f96bcf11.pdf","ok",NA,NA,658750,"7797c50d976ac35c56069aa86c1ccd653b603450be16fc42134cb44e0a798e78","pdf",FALSE
"prisma-2020","PRISMA 2020",10,"Chinese Simplified (Word)","https://www.prisma-statement.org/s/PRISMA_2020_checklist_Chinese.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-2020/10_fc8e1b6c.docx","ok",NA,NA,29365,"b40fbc036ab2289dc98cc56b754e844b435a84021f391b1a5a61c5efb014f867","docx",FALSE
"prisma-2020","PRISMA 2020",11,"Chinese Traditional (PDF)","https://www.prisma-statement.org/s/PRISMA_2020-checklist_Traditional-Chinese_update.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/11_fdcbd59a.pdf","ok",NA,NA,223011,"67d3207831875abff045cae953def1ef990c29c9e38a869db182aaa1999a9259","pdf",FALSE
"prisma-2020","PRISMA 2020",12,"French (Word)","https://www.prisma-statement.org/s/PRISMA_2020_checklist_fr-b26g.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-2020/12_29bdb216.docx","ok",NA,NA,32602,"6c481c38b1d2cd065f6424d94defba12c1f80d00fdd016f53f8ff5ab71e71b90","docx",FALSE
"prisma-2020","PRISMA 2020",13,"Greek (PDF)","https://www.prisma-statement.org/s/PRISMA_2020_checklist_Greek.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/13_b922155a.pdf","ok",NA,NA,504727,"ffa8fbb1033e591f6d7369b853898faed789d67e88d249ff0ce8dfe31184942e","pdf",FALSE
"prisma-2020","PRISMA 2020",14,"Japanese (PDF)","https://www.prisma-statement.org/s/PRISMA-Japanese-Table-1-PRISMA-2020-item-checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/14_0bbaca08.pdf","ok",NA,NA,848228,"63e7a21585b0010c7c5448fb00ce54b38b1b1cee8333125e982337b203982848","pdf",FALSE
"prisma-2020","PRISMA 2020",15,"Korean (Word)","https://www.prisma-statement.org/s/PRISMA_2020_Korean_Checklist-dyx5.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-2020/15_287a5865.docx","ok",NA,NA,45300,"363bc5a063cfac7685dd1f92e6557c863d62a79f9d810b469775bec62810eb8e","docx",FALSE
"prisma-2020","PRISMA 2020",16,"European Portuguese (Word)","https://www.prisma-statement.org/s/PRISMA-2020-checklist-EUROPEAN-PORTUGUESE-8rrx.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-2020/16_519d5bbd.docx","ok",NA,NA,36560,"75fda1cdd4b7bc37da7f7c4a01abd5f07d8e3bd70233addfca0bc2735d65a7e5","docx",FALSE
"prisma-2020","PRISMA 2020",17,"Turkish (PDF)","https://www.prisma-statement.org/s/PRISMA-2020-checklist-Turkish-version.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/17_5beb05b5.pdf","ok",NA,NA,243764,"aa0e9e555b18a1332358ae3d5eebcabff4e6b25ae724c441a58c2a1ff1c22fad","pdf",FALSE
"prisma-2020","PRISMA 2020",18,"Chinese Simplified (Word)","https://www.prisma-statement.org/s/PRISMA_2020_abstract_checklist_Chinese.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-2020/18_29755278.docx","ok",NA,NA,19435,"756cb4bab8fecefde8ff2e0edae53d6b49c75738c1669f0f7271a1636584daa5","docx",FALSE
"prisma-2020","PRISMA 2020",19,"Chinese Traditional (PDF)","https://www.prisma-statement.org/s/PRISMA_2020_Abs-checklist_Traditional-Chinese_new.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/19_775aed70.pdf","ok",NA,NA,148245,"2c08790c2231b98dc89c1c1335ae0a6b19205928bee090899c2df5fe1b29d135","pdf",FALSE
"prisma-2020","PRISMA 2020",20,"Japanese (PDF)","https://www.prisma-statement.org/s/PRISMA-Japanese-Table-2-PRISMA-2020-for-Abstracts-checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/20_cbcb6c96.pdf","ok",NA,NA,706067,"1cbbdaf05ace2a67f4013da34ebe85edab715dd6f27c73b8a1f43ea9e8ba8559","pdf",FALSE
"prisma-2020","PRISMA 2020",21,"Korean (Word)","https://www.prisma-statement.org/s/PRISMA_2020_Korean_Abstract_Checklist-jna2.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-2020/21_a5f71890.docx","ok",NA,NA,28713,"63375398d326b4fa197b49f0184760db2ba03a23ad2d7c268b188ced71f12735","docx",FALSE
"prisma-2020","PRISMA 2020",22,"European Portuguese (Word)","https://www.prisma-statement.org/s/PRISMA-2020-abstract-checklist-EUROPEAN-PORTUGUESE-cytw.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-2020/22_d7f0113d.docx","ok",NA,NA,27392,"b3567c47ab9031ed4bb8dbf1771d9a0f2af4c6428390b467563557385efe93c6","docx",FALSE
"prisma-2020","PRISMA 2020",23,"Turkish (PDF)","https://www.prisma-statement.org/s/PRISMA-2020-for-Abstract-checklist-Turkish-version.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/23_d2dafec5.pdf","ok",NA,NA,392538,"c3c48cca5be6bd40719d04443c038baf36da08fac4597d16851e196ec1f75dfb","pdf",FALSE
"prisma-2020","PRISMA 2020",24,"German (PDF)","http://www.prisma-statement.org/documents/PRISMA%20German%20Statement.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/24_eb2fe4bb.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",25,"Italian (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Italian%20Statement.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/25_fb982fbf.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",26,"Korean (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Korean%20checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/26_8db2410c.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",27,"Portuguese (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Portugese%20checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/27_5ad752b1.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",28,"Russian (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Russian%20checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/28_44ca10f7.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",29,"German (PDF)","http://www.prisma-statement.org/documents/PRISMA%20German%20checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/29_ab02565d.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",30,"Japanese (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Japanese%20checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/30_5a06bd34.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",31,"Turkish (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Turkish%20checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/31_f611b5c3.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",32,"Italian (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Italian%20checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/32_b4b76a93.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",33,"French (PDF)","http://www.prisma-statement.org/documents/PRISMA%20French%20Flow%20Diagram.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/33_86ad51f5.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",34,"German (PDF)","http://www.prisma-statement.org/documents/PRISMA%20German%20flow%20diagram.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/34_6359caed.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",35,"Italian (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Italian%20flow%20diagram.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/35_ee0e078f.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",36,"Korean (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Korean%20flow%20diagram.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/36_3d9d5db3.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",37,"Russian (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Russian%20flow%20diagram.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/37_9d919fa2.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",38,"Japanese (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Japanese%20flow%20diagram.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/38_f0690f38.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",39,"Turkish (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Turkish%20flow%20diagram.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/39_2770466a.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",40,"Portuguese (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Portugese%20flow%20diagram.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/40_d5e89d95.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"prisma-2020","PRISMA 2020",41,"Italian (PDF)","http://www.prisma-statement.org/documents/PRISMA%20Italian%20EandE.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-2020/41_0db6503a.pdf","ok",NA,NA,256399,"90f00b7c82749ff92f0c00d900c628bcebc8fcab5066a5dd3f4889748f719f78","html",TRUE
"a-checklist-to-improve-reporting-of-group-based-behaviour-change","",1,"full-text of this reporting guideline (PDF)","http://www.biomedcentral.com/content/pdf/s12889-015-2300-6.pdf","www.biomedcentral.com","pdf","data-raw/downloads/a-checklist-to-improve-reporting-of-group-based-behaviour-change/01_124e7f89.pdf","ok",NA,NA,500033,"15917b8434ee2003abcce1f436606089d42162e90578df8447897bae76e779e2","pdf",FALSE
"the-prisma-extension-statement-for-reporting-of-systematic","",1,"Word","https://www.prisma-statement.org/s/PRISMA-NMA-checklist.docx","www.prisma-statement.org","docx","data-raw/downloads/the-prisma-extension-statement-for-reporting-of-systematic/01_ac50b17a.docx","ok",NA,NA,163456,"bd239ad730270227c2c71619882b211a6b3c79718d0ad6aef0a9c7dcc11193aa","docx",FALSE
"the-prisma-extension-statement-for-reporting-of-systematic","",2,"PDF","https://www.prisma-statement.org/s/PRISMA-NMA-checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/the-prisma-extension-statement-for-reporting-of-systematic/02_0b862046.pdf","ok",NA,NA,316492,"9a8bdc5fe204cd75c8dde07434334dff9f99e592cb36858a0b80dfb7cd498519","pdf",FALSE
"prisma-ipd","PRISMA-IPD",1,"Word","https://www.prisma-statement.org/s/PRISMA-IPD-checklist.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-ipd/01_3c93b56f.docx","ok",NA,NA,20437,"08846459bd74fc8f2fd7048d172899a24e16715620d9f8817008d130ba248a1f","docx",FALSE
"prisma-ipd","PRISMA-IPD",2,"PDF","https://www.prisma-statement.org/s/PRISMA-IPD-checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-ipd/02_2ac81fc2.pdf","ok",NA,NA,226595,"be9e2366de0212d54c500a2912998bec981de0c1cef775eb5e0fd9747cac27a1","pdf",FALSE
"prisma-ipd","PRISMA-IPD",3,"Word","https://www.prisma-statement.org/s/PRISMA-IPD-Flow-Diagram.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-ipd/03_8932672b.docx","ok",NA,NA,190030,"dd58940ede448f24dc396b83830997e1d988158046effc04798d04535351da97","docx",FALSE
"prisma-ipd","PRISMA-IPD",4,"PDF","https://www.prisma-statement.org/s/PRISMA-IPD-Flow-Diagram.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-ipd/04_c13e0f94.pdf","ok",NA,NA,149611,"e867c178d568c502cf10c9a0fe6c687f5ec2aa2c3cab5f8c961d8d4340fb44e8","pdf",FALSE
"reporting-of-data-from-out-of-hospital-cardiac-arrest-has","",1,"Spanish translation (Word)","http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S0300957211005223/1-s2.0-S0300957211005223-mmc1.doc/271105/FULL/S0300957211005223/ad640d4e31e669c6f402a3699a5a06e5/mmc1.doc","www.sciencedirect.com","doc","data-raw/downloads/reporting-of-data-from-out-of-hospital-cardiac-arrest-has/01_25bbcb4c.doc","ok",NA,NA,831868,"7e1b519d43db1d4130c6930079d2dcabdf4aa1d612900d2b419183c113ad897d","html",TRUE
"cobra","CoBRA",1,"CoBRA checklist (PDF)","https://www.equator-network.org/wp-content/uploads/2015/03/Cobra-check-list.pdf","www.equator-network.org","pdf","data-raw/downloads/cobra/01_ccef438e.pdf","ok",NA,NA,181855,"4acb58ac92b926d20c0690b863bcc884e28263ab27bc9016b1421968e18f8243","pdf",FALSE
"cobra","CoBRA",2,"meeting report (PDF)","https://www.equator-network.org/wp-content/uploads/2009/02/BRIF-guidelines-ROME-WORKSHOP-REPORT.pdf","www.equator-network.org","pdf","data-raw/downloads/cobra/02_1e46321b.pdf","ok",NA,NA,60102,"359e674672d61ade2dc6897626ccb65224cb8b7cce54f775cad66a4b2fa0f08d","pdf",FALSE
"cobra","CoBRA",3,"Link to full-text (PDF)","http://www.ease.org.uk/sites/default/files/essay_bioresources.pdf","www.ease.org.uk","pdf","data-raw/downloads/cobra/03_35aa343b.pdf","ok",NA,NA,7343,"25aafa75e78c40309f02e0488c1fd3d62224072362582da90f2b3e2a3627fd07","html",TRUE
"tripod-ai","TRIPOD+AI",1,"TRIPOD+AI checklist (PDF)","https://www.bmj.com/content/bmj/suppl/2024/04/17/bmj-2023-078378.DC5/colg078378.wt2.pdf","www.bmj.com","pdf","data-raw/downloads/tripod-ai/01_2e98f07a.pdf","ok",NA,NA,5837,"d18a5387b49ad987ed800981113e46b77dc474e23283691abd03759b6452c36d","html",TRUE
"tripod-ai","TRIPOD+AI",2,"TRIPOD+AI Expanded Checklist (PDF)","https://www.bmj.com/content/bmj/suppl/2024/04/18/bmj-2023-078378.DC6/colg078378.wt1.pdf","www.bmj.com","pdf","data-raw/downloads/tripod-ai/02_8819b071.pdf","ok",NA,NA,5837,"70757005f0631c57c08a33e40f5a8d716568f602549c9321709c453b2f69817b","html",TRUE
"tripod-ai","TRIPOD+AI",3,"Word","https://www.tripod-statement.org/wp-content/uploads/2020/01/Checklist-Chinese-1.docx","www.tripod-statement.org","docx","data-raw/downloads/tripod-ai/03_3e13c904.docx","ok",NA,NA,89464,"46aa306e39b88f0cc33a8d8fb9e0f6da030cda88b6b0e727e7ae13359c831908","docx",FALSE
"tripod-ai","TRIPOD+AI",4,"Word","https://www.tripod-statement.org/wp-content/uploads/2020/01/160404TRIPOD_EandE_Japanese.docx","www.tripod-statement.org","docx","data-raw/downloads/tripod-ai/04_230e4905.docx","ok",NA,NA,5164939,"7a4809ea4489807a3d2b5529c59622b7f78c3215583ea766214851df622aff2c","docx",FALSE
"tripod-ai","TRIPOD+AI",5,"Word","https://www.tripod-statement.org/wp-content/uploads/2020/01/160404TRIPOD_Checklist_Japanese.docx","www.tripod-statement.org","docx","data-raw/downloads/tripod-ai/05_980b7cea.docx","ok",NA,NA,96382,"b15da14cb6f217ecb98bf5a59aa1786ca26eaab8d74a6e4c9e172957b671d028","docx",FALSE
"tripod-ai","TRIPOD+AI",6,"PDF","https://www.tripod-statement.org/wp-content/uploads/2020/01/primarycarevol2no4TRIPOD.pdf","www.tripod-statement.org","pdf","data-raw/downloads/tripod-ai/06_3de62f16.pdf","ok",NA,NA,450406,"72e94e8e8f48cd758cb45ee6b1d5187fa63987fbe5975bf4ef124a55e217956a","pdf",FALSE
"tripod-ai","TRIPOD+AI",7,"PDF","https://www.tripod-statement.org/wp-content/uploads/2023/01/Russian-TRIPOD-EE.pdf","www.tripod-statement.org","pdf","data-raw/downloads/tripod-ai/07_88effe43.pdf","ok",NA,NA,1984599,"9a16144c3b3c28b03de08808e84160b2bd5783f41eea6cac9bb081dfd3948d3a","pdf",FALSE
"prisma-p","PRISMA-P",1,"PDF","https://www.prisma-statement.org/s/PRISMA-P-checklist.pdf","www.prisma-statement.org","pdf","data-raw/downloads/prisma-p/01_38faa8e9.pdf","ok",NA,NA,121726,"a184b3c4981e2cb7ed515268817e1ddb77aa7bffed3da78f67dd4bcf923c18e6","pdf",FALSE
"prisma-p","PRISMA-P",2,"Word","https://www.prisma-statement.org/s/PRISMA-P-checklist.docx","www.prisma-statement.org","docx","data-raw/downloads/prisma-p/02_946d0e01.docx","ok",NA,NA,29322,"dfe2eb3f929bf46305b67dfc43297d8e6795764a10bcd480a029b466e8272293","docx",FALSE
"consort-harms-2022","CONSORT Harms 2022",1,"CONSORT Harms 2022 Checklist (Word)","https://www.equator-network.org/wp-content/uploads/2013/09/CONSORT-Harms-2022-checklist.docx","www.equator-network.org","docx","data-raw/downloads/consort-harms-2022/01_0dd76ba0.docx","ok",NA,NA,35505,"11ddde908dc7cbd576db291e010f2f06a4be57244404fe231835acdb66af4b79","docx",FALSE
"care","CARE",1,"CARE checklist (PDF)","https://static1.squarespace.com/static/5db7b349364ff063a6c58ab8/t/5db7bf175f869e5812fd4293/1572323098501/CARE-checklist-English-2013.pdf","static1.squarespace.com","pdf","data-raw/downloads/care/01_494bb5fa.pdf","ok",NA,NA,696921,"e63538b6ebb6df86a5a4a95d739c58e5c3b827b1d5332b32182bd9e36d175257","pdf",FALSE
"care","CARE",3,"CARE Italian (PDF)","http://www.evidence.it/articoli/pdf/e1000147.pdf","www.evidence.it","pdf","data-raw/downloads/care/03_599f6381.pdf","ok",NA,NA,532657,"f5febde5ba4588caddd78b83194c695689a1f7511c0b9e348d9f763fe46d0bd4","pdf",FALSE
"care","CARE",4,"CARE Flow Diagram (PDF)","https://www.equator-network.org/wp-content/uploads/2013/09/CAREFlowDiagram-updated-2019.pdf","www.equator-network.org","pdf","data-raw/downloads/care/04_1cf16bf0.pdf","ok",NA,NA,300306,"d88a84d534c6b4fe6ff5600863985513b210460958f788c2fcdc2b1a67368365","pdf",FALSE
"launch-of-a-checklist-for-reporting-longitudinal-observational","",1,"Longitudinal observational drug studies in rheumatology checklist (Word)","http://www.eular.org/myUploadData/files/EULAR_checklist_registries.doc","www.eular.org","doc","data-raw/downloads/launch-of-a-checklist-for-reporting-longitudinal-observational/01_a6cdb324.doc","ok",NA,NA,55694,"3d8d3130626286788cc4a4abcaeeb9b1984c95813413b3c8fcce508eff554f6b","html",TRUE
"cochrane-handbook-for-systematic-reviews-of-interventions-version","",1,"Plain language summaries (PDF)","https://methods.cochrane.org/sites/default/files/public/uploads/pleacs_2019.pdf","methods.cochrane.org","pdf","data-raw/downloads/cochrane-handbook-for-systematic-reviews-of-interventions-version/01_57ece755.pdf","ok",NA,NA,37025,"3f51ef1074b1c19d7bb40017ca99f3abbecd783d5d0a5ec1825b54ff80f533ff","html",TRUE
"icmje-uniform-format-for-disclosure-of-competing","",1,"disclosure form (Word)","http://www.icmje.org/downloads/coi_disclosure.docx","www.icmje.org","docx","data-raw/downloads/icmje-uniform-format-for-disclosure-of-competing/01_c7a34a3a.docx","ok",NA,NA,34434,"15ce5d13eccdc666055e737ff6fc7dd553394e876bb852edf92b3cee2df71357","docx",FALSE
"icmje-uniform-format-for-disclosure-of-competing","",2,"ICMJE editorial (PDF)","http://www.icmje.org/news-and-editorials/proposed-disclosure-form-editorial.pdf","www.icmje.org","pdf","data-raw/downloads/icmje-uniform-format-for-disclosure-of-competing/02_cb6cb293.pdf","ok",NA,NA,60978,"c71e245489e9043b4c31dd8f175c6e86fcd7ad37cc55092afe80715fad29482e","pdf",FALSE
"tidier","TIDieR",1,"PDF","https://www.equator-network.org/wp-content/uploads/2014/03/TIDieR-Checklist-PDF.pdf","www.equator-network.org","pdf","data-raw/downloads/tidier/01_b8c6fbf3.pdf","ok",NA,NA,186591,"56e1d93e96376e28199fe643dc4088f5d1611fd95701aba79a2ae605414a6f51","pdf",FALSE
"tidier","TIDieR",2,"Word","https://www.equator-network.org/wp-content/uploads/2014/03/TIDieR-Checklist-Word.docx","www.equator-network.org","docx","data-raw/downloads/tidier/02_4fdec2b2.docx","ok",NA,NA,32436,"588fd86fef2c4d903ccc4d4fcbd3b1722bf73b7039244617c78c8978901ce647","docx",FALSE
"tidier","TIDieR",3,"TIDieR Checklist (French) PDF","https://www.equator-network.org/wp-content/uploads/2014/03/TIDieR-Checklist-Word_translation-FRENCH_Dec-2017.pdf","www.equator-network.org","pdf","data-raw/downloads/tidier/03_9481765e.pdf","ok",NA,NA,159021,"446ab10d7581831c0a200f4a696e5c5ac12428dcf75e160e0631f2efb4e16e96","pdf",FALSE
"tidier","TIDieR",4,"TIDieR Guideline (French) PDF","https://www.equator-network.org/wp-content/uploads/2014/03/TIDIeR-Reporting-Guide_translation_French-Dec-2017-2.pdf","www.equator-network.org","pdf","data-raw/downloads/tidier/04_fdb42b54.pdf","ok",NA,NA,325022,"d62728bba2ba41a209d88e138ce9d1adf129e8680c748710720bb9027f3f480c","pdf",FALSE
"tidier","TIDieR",5,"TIDieR Checklist (Italian) MS Word","https://www.evidence.it/articoli/pdf/e1000189_checklist.doc","www.evidence.it","doc","data-raw/downloads/tidier/05_cc9a7fcb.doc","ok",NA,NA,33364,"f01bab309095f43bb7ac22226616a5d9b9f7d86d0bb29d4b12d5079f54c8d71a","docx",FALSE
"tidier","TIDieR",6,"TIDieR Guideline (Spanish) PDF","https://www.equator-network.org/wp-content/uploads/2014/03/Guia-y-lista-de-verificacion-TiDier-Traduccion-espanol.pdf","www.equator-network.org","pdf","data-raw/downloads/tidier/06_c9fa9ddb.pdf","ok",NA,NA,443009,"46ef4c7894398eed61ec5b8c54e16c1434ebf47339cb7e5e59fe92106e2fa554","pdf",FALSE
